x,y
2531120.368226529,1155490.700333195
2534621.4521578597,1161487.5382094795
2530667.793780495,1158973.4955631185
2545783.2330756467,1149602.9097101905
2532982.288260432,1160537.3166699407
2532720.864068162,1154279.2796317942
2534777.487992449,1150633.4416212917
2544111.778693094,1153632.7091631093
2530364.5597390425,1149636.3947249164
2544099.4287070176,1156637.6916045577
2543891.1576646403,1149815.0050339906
2528381.49662406,1151967.3171644516
2541104.055761335,1155233.9851843407
2541603.608845487,1159898.6434775002
2531213.61458374,1152700.746048905
2530012.9875080725,1155175.572002838
2542032.5819913875,1153032.8545515602
2537673.649661989,1152779.1980548557
2538539.33139117,1152497.0242985392
2529993.0700031514,1153624.2423078904
2536928.4197162185,1157500.633446588
2538784.9889188553,1149305.0536324985
2528189.1661534943,1157104.3788418
2544674.501909344,1160840.8439323122
2543550.4860681077,1154945.708544521
2541128.301018171,1159025.9258890604
2540828.3784728767,1149263.211192103
2533759.7254201705,1157977.993393027
2543150.424832211,1152768.6559501502
2543419.1810831698,1155333.173253276
2545919.8659318713,1159301.5569920752
2529638.961943384,1153051.5738509058
2539925.3807399236,1160809.617222374
2545315.906999118,1149541.3992216755
2538770.9366205963,1151565.9238600112
2534181.8880235106,1160011.877579487
2528566.3668832527,1156864.560036818
2533374.836142816,1153446.7464689654
2541389.406997131,1160658.8512334493
2545551.670148729,1151107.9882286997
2544850.2074524635,1157007.2838549237
2541776.3840148486,1157803.7948702609
2545209.845558395,1158711.846983403
2536400.30303554,1149760.6188744225
2541174.6184136886,1158313.5265400617
2536569.6974679376,1156929.080599015
2543472.8325378858,1158887.3718731916
2530715.193178879,1160900.3571305736
2531861.827699486,1150722.431647668
2533270.049170719,1154793.223525133
2538940.5385638294,1156362.808336999
2541851.7435027678,1154450.8964432229
2541371.5614602272,1153239.887325576
2534666.8196845357,1161779.529638278
2536109.238347478,1152478.1788726158
2529491.1680893307,1151729.2940066115
2530708.16303829,1160629.2905366502
2540702.1802916713,1153263.1973338176
2538683.918635054,1159235.5878664367
2539574.095311417,1158697.461256989
2533511.778813029,1157387.3890788525
2543411.064524877,1160245.4319952293
2533246.1177661335,1149255.8919294146
2528822.195687027,1158155.3111869679
2534670.94041482,1151611.5135092307
2544841.138459377,1152913.945187871
2533660.9978802414,1155025.1977793463
2545118.22162283,1151490.0339372386
2541462.732690388,1153558.7426290934
2544590.107357494,1153571.9326174108
2539929.656921412,1151055.4881860001
2533804.5921792206,1157253.0595027555
2539603.5058378116,1158397.9307996065
2544151.9945596587,1152578.942060284
2545197.623709211,1159548.0159046538
2529149.596561946,1161097.485028524
2533846.7629017234,1156814.9812353873
2532021.6553587946,1156675.6108707818
2535342.2544623856,1151980.2323110327
2531948.5603759116,1153565.2601750884
2538162.398395099,1156102.685487626
2531068.2754263957,1161954.9401505056
2543863.5704397107,1161186.559390955
2535002.8699056036,1159562.0631844508
2536693.721173413,1152495.4744011299
2541886.021370203,1151979.2813044165
2531081.629274569,1149823.1718329806
2542455.78432544,1156119.2826443706
2535037.6980898464,1152065.2896467536
2541260.867269711,1160243.5717490443
2532406.3232092033,1160693.0291228117
2545363.0896765618,1156011.8918114915
2529498.511822159,1159200.408938889
2536907.442893108,1157286.8632987756
2536843.2378242845,1154997.2874284866
2531505.0912035955,1153353.4676148286
2530424.3296828307,1149850.1621058062
2540440.464751138,1158788.8525722623
2529071.46077983,1159466.2040309736
2535809.141709681,1160028.9858382533
2532167.7598490524,1161891.694672437
2540517.602631615,1151823.2449997594
2542456.5578384623,1152633.7640929327
2530672.208853601,1149732.4658284755
2532088.9546644962,1153767.2898045662
2534696.1685771337,1159545.192269761
2538180.422362962,1161957.1473344963
2538454.84107849,1158078.2067247669
2544072.7760363915,1157284.7130243217
2533964.029189117,1159363.3538575517
2541233.981655064,1149981.1245377467
2538841.4702997464,1159611.7150365904
2540410.7382135503,1152858.8071814638
2545295.024142827,1153876.390929113
2540558.8735833494,1158713.1732068092
2539052.997371023,1151480.248773447
2535698.2459275275,1150958.0282576082
2545889.3077484355,1156786.1024977472
2535859.2680113493,1150884.5617627604
2544014.080519378,1151309.3836474903
2535138.472143874,1156518.5360003996
2531451.3347050436,1155034.4621631599
2534650.1306697456,1161450.8771183654
2531147.9069395163,1154815.2495189714
2530782.695827164,1154661.5267820323
2545501.763832136,1160731.5308202608
2538879.8716549138,1157490.836903072
2540456.714327016,1154860.0691471975
2529624.098009364,1158419.639186295
2532614.9309034543,1161271.06221072
2533797.8599336734,1157480.425913657
2536145.5564180263,1149655.985373723
2540376.401735662,1157749.9097558463
2538788.5036826646,1151195.5950634815
2541047.5699122017,1158673.2482228712
2528576.9218283305,1156044.9433078417
2544296.6988739967,1153050.6944379308
2541681.324359034,1156963.7048625003
2532627.441718815,1154810.9823660983
2530509.262929675,1155416.4539712102
2541436.7133178115,1150999.7462789072
2530963.3606234663,1159315.9597853133
2540417.3060147977,1161269.9079685812
2541574.3219975797,1151453.673431753
2530200.089169826,1150951.5634472764
2532225.803941863,1161046.3682212054
2543381.1542300447,1157506.4064342175
2528700.17216749,1161507.2946527838
2528462.5200761408,1152708.8957753733
2528987.3995241444,1151058.732611129
2538069.2163517005,1154069.69427678
2529412.4777051783,1158762.2193114082
2541072.257413944,1151435.5098879025
2545688.098732958,1155906.6721335866
2540735.3203496104,1154742.7838774316
2536931.8899459126,1150204.3037389559
2534276.458450703,1154151.514580949
2529212.938495957,1153783.237587069
2538914.6885955813,1160204.2272836687
2528327.630525023,1159259.440469119
2535518.6412424594,1151383.9947299564
2539588.2413779986,1152016.3550932803
2544762.180492509,1156252.6696987231
2534870.619313159,1152220.976596051
2538332.440170965,1157863.5754969113
2532409.93393214,1157230.6876746838
2530630.713996236,1154133.6925324851
2528690.4459028267,1156743.4756862514
2541727.546559549,1150259.5355616733
2540203.6359567735,1155292.1973185183
2529517.8827665276,1153413.8294515496
2545379.8785599438,1157613.0982470675
2537659.9038915765,1150868.0238081566
2539838.203012911,1154855.7451108217
2529296.4281542758,1151737.6907616614
2541805.637974155,1151966.2263735554
2529698.488470013,1156167.7695053117
2530540.6473169024,1153611.439446521
2541857.3847286813,1156386.4185228327
2531384.670010427,1160936.8160281552
2532694.919175814,1153478.5153235127
2532976.704013883,1160390.3499281872
2539438.8857360133,1160695.4360578211
2532655.510185483,1153493.3092386804
2541627.229700424,1159929.4957975927
2539608.148091154,1151139.789187189
2531423.12466669,1157696.5376608316
2538397.948909651,1150990.5887223003
2528994.7837952343,1150502.1131004589
2544253.034245427,1161183.8414271646
2532377.207050706,1156189.6449220434
2534517.336941678,1152459.0808895726
2541767.22260594,1157449.732408413
2533280.7266607666,1154929.6125902636
2537158.7114767013,1157077.2450726
2532405.8197659547,1156440.451321669
2538602.546205878,1153487.551064688
2536855.593157637,1156102.5384729751
2544956.2478259117,1156919.0520170915
2537022.914784598,1157868.4267565054
2530088.27675791,1160913.5350995483
2530594.3503361265,1156366.2158641496
2533842.7994703413,1152064.1355065343
2537410.3260930614,1159248.8118709093
2533741.9590430898,1157798.442328886
2529401.934507703,1155341.8942812823
2528950.2062113695,1158868.262906184
2545272.012986294,1150114.961144628
2543091.4201394357,1151035.1661861867
2537944.4501753226,1152818.0922764663
2540778.205691228,1161320.3814186158
2534710.854098867,1151406.1222489907
2531208.0958363926,1161939.6871754592
2533926.245185162,1154193.3541976202
2529904.7541850843,1159561.599617291
2541346.0388461803,1151484.8377667416
2541961.61022998,1159876.8528151237
2528144.11626138,1149473.8186377725
2530634.29556099,1152295.4524452405
2538281.4325561146,1153849.104518551
2532727.1129028816,1154782.0922833127
2538119.334850311,1160594.559330825
2540867.9650346246,1150612.062156331
2536561.9701925036,1154589.5688236742
2531197.158250565,1159099.5472255365
2540758.2662739125,1159295.2556721976
2540786.862811916,1153345.9753524
2544524.2991543617,1160082.605799384
2542075.873619265,1161626.6956645697
2528660.8952389774,1150871.2364200274
2542263.940498187,1149459.0999741966
2536359.042363494,1161682.847975226
2540685.9436507965,1155778.4973836064
2535955.494421297,1149164.6444204983
2540457.3175321934,1157440.7850860422
2538753.622877608,1151217.4302353372
2543555.5253082835,1154012.2550342572
2538187.795845921,1155460.5678004355
2545982.241308689,1156484.9387294694
2543046.276284781,1159005.8036849636
2535020.2853654986,1154043.7702239582
2535849.672970227,1150248.3865965765
2543495.4681820963,1151014.2939796383
2541772.7838399718,1149855.6837046705
2534167.12718238,1161848.3926046838
2536904.1585852695,1152382.156499571
2538656.992919397,1155932.8585719108
2544697.4263643636,1156320.112780284
2534311.6607116787,1159615.7578681738
2533487.7261316185,1152839.9942104437
2534026.6769198147,1161953.6225512833
2542457.0430304,1154356.8752598474
2533416.6135338577,1158058.868098381
2533713.540930342,1149450.1076982124
2540597.520154867,1151539.442401808
2532297.1666519204,1157212.434320451
2532207.1256978004,1154314.3591539299
2541743.334949291,1161611.6536980125
2529133.880040516,1153166.7123546978
2536569.2485152567,1159180.0924198013
2530306.8119054735,1153252.6808517657
2538745.884699852,1154552.781559727
2541032.793174154,1150752.897700926
2543382.33139023,1158804.5443164755
2542334.422708396,1152348.1571183072
2538197.443312648,1152514.4976153434
2535549.785517061,1154658.5566499678
2533212.9784647864,1161022.0336994852
2543597.437035529,1159365.8679963357
2541508.626483966,1150387.6149381895
2532471.2377316384,1151603.0252872847
2531654.3109596386,1156124.815468156
2536402.8732875204,1160587.7498819174
2539290.9700609497,1160987.8070962913
2528945.113801129,1157206.4400231678
2531270.447113708,1155834.2057849264
2539428.889660799,1156247.8997854101
2531857.7633665698,1161622.192576431
2542666.45783258,1149451.5544804474
2541404.328193689,1156661.5803227357
2539950.2159046633,1159219.9499375802
2532178.144316828,1157731.228407057
2545374.712845218,1154204.2702952947
2536149.6590810744,1159439.551830203
2532976.0442271535,1152470.670314847
2528558.813010017,1149445.7833831517
2536922.7317201346,1151492.1517700495
2528742.132810037,1149881.8159590785
2543281.152727242,1157800.8952194103
2529594.5547535764,1157121.3899351992
2537351.631029933,1157884.7788379889
2533333.8606076096,1154327.4715053581
2532307.3371699085,1159206.5242113802
2545252.914096488,1160440.0128288125
2528042.2330625216,1150536.502301951
2543113.9995817095,1161621.086090804
2535932.059806656,1155704.8659293144
2542980.823872935,1149803.4177260743
2530854.0115015907,1154621.5882132351
2529172.101032668,1149913.0489362665
2532604.595542647,1153888.6550582
2537830.5665798644,1153595.6386609324
2536829.078973915,1153915.3061040507
2542456.9961672337,1156431.939422945
2535499.2006793255,1150315.253107149
2532665.8749894737,1152654.5073150808
2532055.0457624225,1149880.1339644224
2532463.5022544153,1160316.2845171823
2538931.3358037956,1151606.4542857301
2533905.805718002,1154197.5765969085
2528147.410841144,1160792.2156856796
2539680.1646407153,1152498.9258831986
2539434.0990391737,1152418.8925502747
2537366.6215603272,1150307.2634724698
2545370.1024430576,1159382.870922649
2538111.65080431,1155186.592207279
2544350.8787827767,1157813.7161316385
2539122.7559214085,1155354.0869420005
2535462.799757111,1156677.176150664
2529371.9502092632,1159972.0608429096
2528981.8766996413,1155911.7962749181
2544148.1791166216,1149392.7064150823
2538060.0998601723,1161214.129596624
2542361.587480321,1157178.0389958068
2531992.940969738,1161466.8875612067
2535851.5152737075,1160488.342875141
2539651.710848498,1158725.637595615
2545104.395023633,1154199.9726043313
2540502.176179705,1161886.1592694493
2534223.2646264266,1149085.2045327786
2543890.411664529,1161159.2942810769
2535247.9584623235,1158363.8082744873
2543106.3045232994,1152321.358410182
2532414.2621065686,1161465.2069689
2534446.953585536,1156222.4013538463
2536982.303896494,1159818.3161654603
2543132.516678447,1159552.7242219413
2533358.8716236264,1151931.2595694908
2540056.2034494057,1152456.6516914996
2534616.9836319266,1157095.8333287763
2535052.5443976196,1160570.898505076
2530286.6595799886,1149471.187322238
2538655.263725676,1155020.9012902118
2533398.8000673014,1151573.874782867
2542955.1422353387,1152754.2829911034
2538351.2081192704,1153180.6888661284
2544959.4233871256,1149919.7608206496
2545752.662583632,1158745.5361882704
2529860.6807084987,1160876.4254596303
2532092.8216982465,1158553.3688506824
2543870.964701163,1150787.6566887647
2534810.0718555944,1156894.921761763
2540464.2408905737,1156904.532149976
2537213.273735017,1157095.0433473294
2540534.310072649,1160128.0135642823
2542361.614531214,1155778.00859222
2537339.1854691165,1161304.0802121174
2541081.0589527106,1154907.7159043727
2534673.471410925,1153190.692046365
2540345.6988098095,1155294.2671991573
2533092.3389047035,1158148.7335374283
2528063.182543758,1153677.2990528469
2532520.1379133416,1155438.5684623325
2537441.813543574,1159606.9465936655
2528147.7929366906,1152935.828909242
2535459.794524263,1158756.3653941592
2542743.9089882225,1154462.184014847
2537696.102647884,1151320.645946607
2537908.6179538886,1150984.4693981947
2545520.9720602287,1154930.9609071983
2535150.184272676,1157143.9187018124
2540872.9894188372,1160614.8255339959
2535754.3686183426,1157386.6704073665
2532107.2275470053,1156125.8559239628
2545379.5106751164,1158553.3180733933
2528944.586662446,1152552.462027588
2529582.059875105,1158391.074664857
2530684.7114910553,1152659.8285112218
2541083.7747001643,1159013.7861558201
2534297.943370814,1159221.4072979966
2542295.5965584777,1152763.6272720972
2536567.828375676,1156952.3582575007
2540502.950940863,1159622.1084185774
2540707.888243954,1160729.0137357004
2529817.049268412,1155661.462393231
2542253.754103765,1154285.5970388828
2534673.258553408,1159074.571433501
2534287.0993854594,1157206.0208006015
2540573.052414697,1155425.2937579495
2543288.8721706104,1156468.8300685761
2533321.9282650487,1153012.6881479754
2528500.2683459776,1154965.8089551807
2537631.4247622304,1157512.7401880443
2537544.5364307733,1150565.0421299606
2536498.740043919,1149891.6820078401
2541295.277370845,1155072.6344075287
2540178.552566441,1155961.9246730313
2529949.495846276,1151978.0798245932
2533077.4095192524,1161845.4366901217
2537405.6829467127,1158998.7175494656
2530267.1058300845,1153561.2798780124
2532369.6106400248,1150646.6473115217
2535252.5378218023,1152420.8001319636
2541057.9769303687,1159625.8679956186
2540969.028405708,1150443.7752689682
2531058.9794423413,1158585.5760322209
2530185.396382158,1156920.4402510412
2543577.7944998494,1150075.4589048598
2532499.978013705,1157233.8734793111
2536495.204952469,1161344.6606151734
2545242.287098258,1160438.55624159
2545987.9106989284,1149104.3679928032
2531844.354382779,1159351.3050092708
2541536.9979377016,1151153.753404092
2545060.5704728155,1155775.311493691
2533406.644708382,1153407.2623781753
2531683.82809926,1157555.2122548493
2540204.734976975,1160545.066498969
2535696.8870400544,1154592.7675572664
2533280.7520781867,1151061.2654354486
2536182.0089220963,1158802.3141865635
2544943.9013999235,1152172.7069631307
2535699.9099772777,1155864.9372289919
2530062.265465523,1150107.2484447449
2532043.52834503,1152710.5717001013
2534484.967297661,1159795.2377614668
2534748.4722975986,1153197.3233714467
2538469.1016281988,1157077.4620167324
2528455.677094708,1160987.244659433
2531017.0518429927,1157069.3545682537
2532765.907271646,1158548.7264821553
2529011.752394071,1154769.4274263945
2529966.5151464925,1153237.7568540464
2537094.9207395087,1157752.5859669673
2528210.1970042908,1155500.0879622207
2532128.800988559,1160381.1168049295
2533831.2923239605,1156107.1288401084
2535036.3208335578,1149385.74510386
2529229.259227521,1152862.9203311082
2543098.9569911947,1153777.601738595
2538375.7160563385,1161783.3393276215
2538559.2492271014,1158182.8375783297
2529055.0355919986,1161918.0478586275
2528763.62324735,1161390.3904730736
2535550.867747806,1158806.5008087608
2541878.315584856,1159294.5418021064
2535083.6472561467,1156626.5411334848
2536057.779856384,1157959.22230633
2535267.008743895,1153034.9388227027
2540641.4988408224,1159515.763287587
2534798.469902107,1149583.866094918
2540594.2724408354,1155290.1806029805
2541367.52355094,1149592.9042348026
2540187.7370929457,1151069.959364071
2533807.7669754834,1161990.5404718132
2538102.006316444,1161150.8025704182
2540900.453378482,1155365.8051835282
2535619.5499216565,1151259.6807757665
2529723.258239425,1154713.1155642308
2530682.7159369844,1161473.83283354
2536196.842527821,1149784.7869577964
2541563.7412808896,1159974.898108508
2540828.5207682406,1159829.2645109228
2536860.685021858,1156702.6312383632
2543998.907816738,1155693.4409157622
2544919.4091265746,1160714.261913532
2529060.589852524,1161634.1631904815
2542494.219370306,1161598.8839716678
2528206.9163698615,1157576.1936735767
2544104.1307901735,1152676.5504484645
2533906.287323342,1149554.637156088
2530037.463790207,1153348.8031735155
2536891.8356129476,1161323.7409978332
2543211.209714285,1157003.7549031123
2531089.7498670197,1151314.682103996
2540374.8417010037,1159516.6564209007
2534192.1579776895,1153824.5838998798
2529156.908799708,1152076.1177466132
2528690.717387452,1149042.6879669658
2535171.601127418,1157201.7159181081
2529387.966065434,1150527.5711495955
2542480.5586653845,1156931.49107641
2541407.6614212533,1150243.433509962
2545802.392186494,1152563.8639267555
2531399.45814485,1161759.47247291
2541569.2949043093,1157771.3388909218
2543487.4762881636,1158851.6175243265
2529861.6402075137,1160524.286701494
2529577.148802411,1158511.3961115016
2538308.5438242364,1158421.7764003414
2537274.7836082494,1153176.4059478785
2538532.401742454,1155697.5085999218
2545805.1466812803,1159830.4808648159
2541694.782022233,1156648.9588313568
2529231.9115416897,1156339.8031434237
2529707.211234812,1157321.7495671064
2538815.4752177345,1150852.311378623
2536782.4872490577,1161986.300259824
2545389.402199628,1151731.585103928
2528351.344031067,1161306.727069988
2530357.943896095,1157390.2914185845
2540764.142632721,1159014.9964910797
2532126.0305623207,1152952.8513101202
2533890.866726728,1157043.8137789194
2545211.92380847,1159159.6572006322
2542530.9555593724,1150851.9504773838
2541154.692128748,1155638.88697247
2543612.1475998033,1152096.1720072632
2538417.0100923046,1150829.761641698
2534252.2200339613,1153020.5910433664
2544891.9240176626,1157438.3697473705
2532907.271810972,1151798.496733734
2543532.0349689308,1154013.7559493992
2535663.263094108,1151007.6028112792
2531599.846852653,1152321.370222305
2545973.7338811914,1149692.1848092831
2529436.829844607,1157142.432568374
2530340.6334380778,1155460.7320729948
2535059.56632188,1155234.805509021
2532659.3967578793,1152788.4717655985
2533457.9678521906,1151577.5201023847
2534614.0112805925,1149385.8792619389
2533179.8534125723,1151246.8006327103
2537291.428728943,1152350.0187401639
2531843.396415738,1161543.412117922
2538372.5761475964,1153485.2906141935
2537566.53323197,1152360.1284440376
2535717.112586107,1157366.203679909
2528252.48078231,1157823.0245336806
2537412.9044169416,1149367.7361248415
2531507.90564225,1151856.5833882438
2528379.095857683,1156069.7055417744
2529969.4283898384,1151392.4560715852
2544745.0110840066,1153325.4144624122
2528050.434788948,1156467.181900379
2532924.545077103,1153148.0584126106
2543390.832689572,1152726.9349002347
2529280.0369693786,1160711.220743638
2539624.635756459,1157270.4269977785
2541093.3547342103,1151225.607709552
2528973.728858282,1155849.564353048
2542911.582671918,1153166.0307673411
2532689.998346405,1156877.1781466673
2533402.886396631,1160458.2121507965
2535436.5101574496,1160494.7981840773
2534858.7115709307,1153780.4012285697
2539687.8406809526,1160016.4473669634
2529763.1936964164,1150878.5074777366
2539396.415768707,1157311.8554033865
2535039.6182227265,1158397.1604126892
2534323.891524078,1161897.7055149262
2534743.738258504,1156706.5649869659
2532038.052778177,1153721.526335908
2529499.1856876165,1149580.2282648282
2541689.7972850446,1149089.307574137
2531046.3271246776,1158252.8748464142
2532189.0710461396,1157012.6876522359
2536072.772166047,1160635.7419973402
2539391.3052698113,1160509.3240066567
2542067.562679139,1156797.5433606284
2532208.658290579,1157269.2245310852
2545764.92010841,1161682.3274271872
2540641.530263841,1155887.8767518578
2530309.951957358,1152609.601569174
2532911.867187385,1157162.409246542
2537007.3866391606,1158160.9944741821
2540305.1447734255,1151139.404629079
2545775.3081801794,1153253.5692584005
2533682.4536417234,1156626.519184657
2534364.886322434,1156840.9266516198
2530172.410308295,1155764.6637190466
2540882.780403919,1153355.5144873
2541707.5185236507,1160861.8266075966
2543077.9284300213,1159612.453479853
2541854.359748269,1155123.6694582426
2535392.381299491,1155796.4152949925
2541321.8420917275,1153167.2885039032
2540185.9484208026,1161123.7667650413
2536448.3397998265,1159592.9546497087
2534018.421817616,1157697.159517225
2542767.3757837145,1155189.0086574813
2536585.6262980406,1156264.0924588137
2540997.4696040917,1161102.3304952604
2532908.483364264,1155400.868573944
2528715.1484599556,1159772.9470478864
2539840.967828711,1149051.0192291548
2532977.998295702,1152444.3224008442
2539918.2615380557,1156995.467604415
2528464.8580878605,1161323.2763687973
2533520.369360716,1154232.4799895405
2540699.352317474,1151570.8522263814
2534076.1384715177,1149052.9449564072
2541852.9850614495,1159900.2790867733
2534761.3913121275,1156457.1155088234
2541493.7340063993,1151088.7299650395
2536329.2343597254,1153460.6444231886
2535614.9505858356,1152799.1066493217
2534439.5543826884,1160707.8997514532
2542569.7615022017,1154842.3071905787
2533810.103682054,1157022.5068410062
2540949.799769388,1158512.0213435171
2530752.2801851425,1155452.961083706
2538175.7940548705,1156704.663347257
2531914.574553537,1153718.9743341915
2541993.294302333,1159124.1895924336
2529263.5874696313,1152997.2274995781
2545811.510169296,1154147.9301953963
2536415.9274600474,1155756.0457078493
2535455.2612355663,1161273.0986186643
2531509.6982625695,1154182.7794164822
2545954.331774335,1154961.54930692
2539216.548981038,1161980.35855678
2530461.968004929,1150943.292963499
2536134.7609816343,1152606.4036602238
2540382.917713284,1155687.3155827273
2529503.1446662145,1149452.8936739904
2531422.9416332087,1154349.018393948
2543854.8218240035,1151859.8842796818
2544011.27373984,1157637.4565593507
2534606.893258019,1153756.5902436858
2535281.9290697295,1159306.5670078972
2538036.466671885,1161912.119528135
2532219.640603369,1153400.4508104627
2538639.207665085,1158184.0155872963
2538269.52366487,1160530.253952647
2528988.7185294926,1159594.9129201456
2533222.7022940977,1161194.5419317572
2536134.391143912,1149399.2575463578
2541069.5407608757,1159587.1107377424
2539597.866980292,1158848.0967512757
2542929.842644474,1153987.5083922604
2536232.810516234,1153955.3818045238
2540195.0360600064,1161446.870888758
2529857.918391517,1153497.6260757083
2536570.726973509,1151646.4488978125
2532070.837403665,1159200.9278890025
2530516.3063089624,1155764.3199780711
2532488.461162954,1149374.9208255615
2544255.0785868843,1157601.787598281
2531203.976871094,1159485.2152818593
2533891.483811548,1160727.345533005
2535025.116552026,1150923.8061216213
2543586.639902408,1156677.201457129
2542860.274136041,1157239.1361891956
2528965.704461206,1155106.8155116714
2534362.1509895804,1149989.0707118365
2541613.5279252306,1150940.752487217
2541567.73267845,1152344.0543797836
2534704.7081448617,1152774.7804928375
2536386.799154853,1156247.5073203703
2545262.0341771613,1151638.5385395617
2535536.297739176,1158814.731854426
2537318.3350686347,1156258.5768133134
2541081.912039851,1157689.294975197
2531384.329505819,1159886.7516453778
2540347.54834748,1154290.9302140672
2542147.550661018,1156744.2761058325
2538718.722790799,1151749.6531883788
2536930.451541286,1153322.6275690005
2537423.4376970404,1153857.7563722474
2531599.315097782,1160234.6317223748
2528355.358617775,1160834.8745159577
2530440.994077402,1161686.8160712929
2538658.330153496,1157911.8355485504
2545039.6590363025,1150281.3581330597
2531519.6804481726,1151023.7443590728
2533488.998432688,1151264.955026963
2538859.1046971106,1155411.4985600838
2539425.4458008558,1158125.0105621559
2538659.089726649,1161823.3380373956
2540149.5757312914,1161122.0453103408
2532322.296624887,1161682.476707824
2534049.4102131817,1159397.815777501
2530831.1221264475,1153848.658594018
2531682.0017664414,1153245.075187061
2534527.8233754844,1155364.6781731008
2545788.4445699435,1157654.1379694093
2530835.7226784807,1159477.5106890828
2542311.1367376274,1160927.732632404
2542770.55933142,1156593.5727516338
2539319.3403557693,1159429.428405016
2539519.349317559,1154598.3949792203
2541297.6307550278,1160334.4175593678
2528339.853443735,1157767.9297246053
2531799.2902248222,1160292.4501162514
2539564.956296628,1150130.0235845798
2529310.6145366607,1153086.4718660677
2538606.8584256307,1155360.8099999735
2540008.5201552585,1157373.4767858079
2545091.907489982,1153744.611369095
2532723.2806774857,1156627.9124030974
2530200.8424305595,1155118.0779309166
2541891.215919467,1159583.042111416
2537296.069362697,1151224.9212626917
2528934.340835512,1152483.618577255
2529212.8939506193,1156548.1305731367
2544842.496337114,1151306.1455870457
2531732.7602795265,1159254.4431916801
2539123.2946285116,1153557.9777912383
2534327.0850166813,1154949.9668128989
2540515.223292727,1156775.770989134
2544351.9976957473,1158528.4646498864
2542573.351358734,1151567.360422989
2536228.759376864,1161640.6520914708
2541904.849706722,1149900.7247052365
2531830.9480652697,1158442.4874759833
2544531.426257842,1150900.8526169523
2531374.867119848,1152314.322272312
2538868.6006419365,1155625.304640449
2539366.7077813596,1152091.259955426
2541582.2431455515,1150779.0224256911
2541635.1024613283,1156575.0005388411
2539899.7951272237,1159590.2884353832
2544226.904087956,1161162.7189908237
2536426.379645329,1154313.9412824092
2539116.5795564316,1155265.414600276
2537632.127840642,1151451.44472738
2536702.078827968,1150293.9004477006
2529420.481298819,1149117.2166417981
2534141.9881252707,1150804.549954726
2542338.3029347993,1153593.4669451816
2529407.585695874,1152544.997322867
2537134.7034262163,1158630.5642733406
2535752.573522542,1156332.594928898
2544712.865685562,1158857.0916384254
2536599.3082079086,1152972.3335280558
2534749.3494600574,1149227.5822245125
2541194.3456960362,1160313.953113821
2536090.247601516,1149069.2647279082
2544221.7240988566,1155791.1871703172
2532182.248904977,1155296.1840591128
2532140.4313202067,1155991.544239474
2531669.9049203754,1157766.8413418229
2528835.2760045584,1151448.3308556352
2533232.6610446577,1158845.9089787765
2537617.680032392,1153062.6066108542
2533012.9180365107,1160758.9450131843
2542340.801843586,1160923.6975920259
2536664.4135867176,1151119.1221410264
2529318.443351798,1150962.2180159886
2530102.215486536,1155294.8836635835
2529460.045109203,1155669.6721821933
2536690.6563741583,1151667.3937818455
2542198.3860203903,1160822.270446777
2533258.9813050637,1150291.4630024375
2536361.297908754,1156228.6981651976
2532029.047009938,1158099.4994261458
2544508.252495646,1153641.9954487253
2531138.7468431545,1154765.1320575476
2534611.8119414034,1150129.719219386
2535597.740544586,1156351.7539656265
2537248.5851390683,1151580.9613530017
2534510.3188296496,1149610.4545303744
2537830.0852772784,1154895.2061101352
2542968.054067368,1153087.440856972
2543221.9492974966,1160641.0851139398
2530164.8021702543,1149710.4198265264
2544850.3201841186,1155665.7081145204
2529112.5210278193,1160062.9791665007
2532092.5265262467,1153746.0522113866
2536072.974238229,1153126.9346985575
2544454.875015833,1151318.689621519
2533326.6605357975,1152400.994960126
2545361.3265029937,1153702.4258303528
2533655.1814169553,1150961.190186908
2545602.849398069,1158053.7691589186
2535593.329338845,1156251.6104181593
2541741.6362936525,1157064.382263808
2533950.874199566,1161584.956813125
2528696.0822125855,1158233.7161069887
2542403.000643128,1156871.627048005
2531734.525554396,1151683.8919016297
2533996.7629695083,1154306.5839062175
2542186.0349646388,1161168.899414379
2540818.109309732,1158676.43820831
2529121.107433421,1160250.98917011
2544633.80974311,1157807.1817243171
2541789.848123525,1160613.574003308
2535921.4583664043,1157317.3849997516
2532282.7996919453,1151958.3915929433
2531400.713849735,1151990.3607257735
2541839.3505350817,1158318.711132504
2536814.600967298,1161722.1410552382
2536466.7156173894,1152145.59816356
2529206.3168994254,1160908.7790800466
2536872.217904331,1161774.7073874057
2540848.1632902166,1156074.8599459094
2543144.635424184,1156823.4986830582
2545521.921098258,1149623.6277771464
2533809.3932012916,1153786.8372171763
2529642.774474698,1149126.4371080862
2537979.7022204464,1159814.169560786
2541253.8101114132,1161484.0401981988
2537525.1930767307,1157042.630562398
2534040.3574033384,1155114.1945237604
2528333.8637581067,1151355.1645679013
2538701.8019536766,1160737.7021182496
2538236.6320521357,1158276.3411344246
2532973.5988015323,1149961.754938808
2532291.3116888897,1160926.282765351
2543254.942733151,1158831.684125472
2531251.2803016156,1153903.5635743735
2533673.019872865,1152428.0641655757
2528772.225119898,1157647.8259114637
2529634.6911270423,1158378.292736676
2536856.031597863,1153983.5448251737
2533371.0096301995,1156641.58747364
2544338.5319482703,1156142.8514850694
2540497.9281285447,1160927.2337881338
2531017.096337271,1152930.8522470724
